reference,system
"most spider threads are on the micrometre and sub-micrometre scale. yet, there are some spiders that spin true nano-scale fibres such as the cribellate orb spider, uloborus plumipes. here, we analyse the highly specialized capture silk-spinning system of this spider and compare it with the silk extrusion systems of the more standard spider dragline threads. the cribellar silk extrusion system consists of tiny, morphologically basic glands each terminating through",die spider-spinnung ( auch spider-spinnung ) ist eine methode der spinnung von spinnen. sie dient der erzeugung von filamenten auf einem mikrometer- und submikrometer-bereich. die spinnung erfolgt durch einen mikrometer- und submikrometer-bereich. die spinnung erfolgt durch einen mikrometer- und submikrometer-bereich. die spinnung erfolgt durch einen mikrometer- und submikrometer-bereich. die spinnung erfolgt durch
"lucid dreaming is a state of awareness that one is dreaming, without leaving the sleep state. dream reports show that self-reflection and volitional control are more pronounced in lucid compared with nonlucid dreams. mostly on these grounds, lucid dreaming has been associated with metacognition. however, the link to lucid dreaming at the neural level has not yet been explored. we sought for relationships between the neural correlates of lucid dreaming and thought monitoring. human participant","lucid dreaming ( engl. : lucid dreaming ) ist ein begriff aus der psychologie, der während des schlafes während des schlafes verwendet wird."
"we sought to examine the sentiment and themes of marijuana-related chatter on twitter sent by influential twitter users and to describe the demographics of these twitter users. we assessed the sentiment and themes of a random sample ( n= 7,000 ) of influential marijuana-related tweets ( sent from february 5, 20114, to march 5, 2014 ). demographics of the users tweeting about marijuana were inferred using a social media analytics company ( demographics pro for twitter ). most m","der begriff marijuana-related tweets ist eine wissenschaftliche zeitschrift, die vom us-amerikanischen social media analytics company ( demographics pro for twitter ) veröffentlicht wird."
"the fear induced by predators on their prey is well known to cause behavioural adjustments by prey that can ripple through food webs. little is known, however, about the analogous impacts of humans as perceived top predators on the foraging behaviour of carnivores. here, we investigate the influence of human-induced fear on puma foraging behaviour using location and prey consumption data from 30 tagged individuals living along a gradient of human development. we observed strong b","der begriff anthropogene störung bezeichnet in der verhaltensbiologie einen prozess, bei dem menschen ihre verhaltensänderungen erhöhen können. die anthropogene störung wird auch als anthropogene störung bezeichnet. die anthropogene störung wird auch als anthropogene störung bezeichnet. die anthropogene störung wird auch als anthropogene störung bezeichnet. die anthropogene störung wird auch als anthropogene störung bezeichnet."
"the evolutionary timing and spread of the mycobacterium tuberculosis complex ( mtbc ), one of the most successful groups of bacterial pathogens, remains largely unknown. here, using mycobacterial tandem repeat sequences as genetic markers, we show that the mtbc consists of two independent clades, one composed exclusively of m. tuberculosis lineages from humans and the other composed of both animal and human isolates. the latter also likely derived","das mycobacterium tuberculosis complex ( mtbc ) ist ein bakteriumkomplex, das von menschen und tieren entstanden ist. es handelt sich um eine gruppe von bakterien, die sich mit tuberkulose beschäftigen."
"earliest paleocene purgatorius often is regarded as the geologically oldest primate, but it has been known only from fossilized dentitions since it was first described half a century ago. the dentition of purgatorius is more primitive than those of all known living and fossil primates, leading some researchers to suggest that it lies near the ancestry of all other primates ; however, others have questioned its affinities to primates or even to placental mammals. here we report",die ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche ursprüngliche
"in a world overflowing with creative works, it is useful to be able to filter out the unimportant works so that the significant ones can be identified and thereby absorbed. an automated method could provide an objective approach for evaluating the significance of works on a universal scale. however, there have been few attempts at creating such a measure, and there are few ground truths for validating the effectiveness of potential metrics for significance. for movies, the us library of congress","als kritikbewertung wird in der filmwissenschaft eine methode bezeichnet, die die wahrscheinlichkeit eines einzelnen films auf einer bestimmten weise darstellt."
"archaeological dog remains from many areas clearly show that these animals suffered tooth fractures, tooth loss, trauma, and dental defects during their lives. relatively little research has explored the meanings of these patterns, particularly for ancient dog remains from small-scale societies of the north. one limiting issue is the lack of comparative data on dental health and experiences of trauma among northern wolves and dogs. this paper examines tooth loss,",archaeological dog remains ( auch : archaeological dog remains ) ist eine sammelbezeichnung für die geschichte des menschen.
"for generations, commentators have worried about the impact of technology on peoples stress. trains and industrial machinery were seen as noisy disruptors of pastoral village life that put people on edge. telephones interrupted quiet times in homes. watches and clocks added to the de-humanizing time pressures on factory workers to be productive. radio and television were organized around the advertising that enabled modern consumer culture and heightened peoples status anxieties. inevitably, the critics have shifted","der begriff stressskala ( englisch stress scale, pss ) bezeichnet in der sozialen psychologie einen begriff aus der sozialen psychologie, der sich mit digitalen medien beschäftigt. die bezeichnung stressskala stammt aus dem englischen wort stress scale ( pss )."
"the name holocene ( recent whole ) for the post-glacial geological epoch of the past ten to twelve thousand years seems to have been proposed for the first time by sir charles lyell in 1833, and adopted by the international geological congress in bologna in 1885. during the holocene mankinds activities gradually grew into a significant geological, morphological force, as recognised early on by a number of scientists. thus, g.p. marsh already","die anthropogene epoche des holozäns, auch als anthropogene epoche bezeichnet, ist die epoche des holozäns. die anthropogene epoche des holozäns beschreibt die epoche des holozäns. die anthropogene epoche des holozäns beschreibt die epoche des holozäns. die anthropogene epoche des holozäns beschreibt die epoche des holozäns. die anthropogene epoche des holoz"
"aerosols are investigated because of their significant impact on the environment and human health. to date, windblown dust and sea salt from sea spray through bursting bubbles have been considered the chief mechanisms of environmental aerosol dispersion. here we investigate aerosol generation from droplets hitting wettable porous surfaces including various classifications of soil. we demonstrate that droplets can release aerosols when they influence porous surfaces, and these aerosols","ein aerosol ( von lateinisch aerosol ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘, ‚boden ‘ ) ist"
german researchers have built shoe-sized devices that harvest power from the act of walking. the technology could be used to power wearable electronic sensors without the need for batteries. there are two separate devices : a `` shock harvester '' that generates power when the heel strikes the ground and a `` swing harvester '' that produces power when the foot is swinging. they could also form the basis of a self-lacing shoe for the elderly. details of the advance are outline,"ein selbstladungsgerät ist ein gerät zur erzeugung von elektrischen strom. es handelt sich um ein gerät, das zur erzeugung von elektrischen stromen dient."
"the current global gold rush, driven by increasing consumption in developing countries and uncertainty in financial markets, is an increasing threat for tropical ecosystems. gold mining causes significant alteration to the environment, yet mining is often overlooked in deforestation analyses because it occupies relatively small areas. as a result, we lack a comprehensive assessment of the spatial extent of gold mining impacts on tropical forests. in this study, we provide","goldmining ist ein begriff aus dem bereich der wirtschaftswissenschaften, der sich mit der gewinnung von gold aus dem tropischen ozean befasst."
"nature | news material used in diaper absorbant can make brain tissue bigger and enable ordinary microscopes to resolve features down to 60 nanometres. boyden, e., chen, f. tillberg, p. / mit / courtesy of national institutes of health a slice of a mouse brain ( left ) was expanded by nearly five-fold in each dimension by adding a water-soaking salt. the result shown at smaller magnification ( right ) for comparison has its anatomi",die expansionsmikroskopie ( auch expansionsmikroskopie ) ist eine methode zur bestimmung der räumlichen auflösung eines körpers. sie ist eine methode zur bestimmung der räumlichen auflösung eines körpers. die expansionsmikroskopie wurde 1873 von edward boyden und paul tillberg entwickelt.
"cangrande ( christened can francesco ) della scala ( 9 march 1291 22 july 1329 ) was an italian nobleman, belonging to the which ruled from 1308 until 1387. now perhaps best known as the leading patron of the poet, cangrande was in his own day chiefly acclaimed as a successful warrior and autocrat. between becoming sole ruler of verona in 1311 and his death in 1329 he took control of several neighbouring cities, notably","can francesco cangrande ( * 9. märz 1292 in verona, italien ; † 22. juli 1328 in vicenza ) war ein italienischer politiker."
"many researchers believe that prehistoric rapa nui society collapsed because of centuries of unchecked population growth within a fragile environment. recently, the notion of societal collapse has been questioned with the suggestion that extreme societal and demographic change occurred only after european contact in ad 1722. establishing the veracity of demographic dynamics has been hindered by the lack of empirical evidence and the inability to establish a precise chronological framework. we use chronometric dates from",rapa nui ist eine insel im südwesten von hawaii. sie gehört zu den größten vulkanen der erde.
"comet lovejoy, c/2011 w3 ( lovejoy ), is a and. it was discovered in november 2011 by australian. the comet's took it through the sun's on 16 december 2011, after which it emerged intact, though greatly impacted by the event. as comet lovejoy was announced on the 16th anniversary of the satellite's launch it became known as `` the great birthday comet of 2011 '', and because it was visible from earth during the","das komet lovejoy ( c/2011 w3 ) ist ein komet, das am 27. november 2011 von terry lovejoy entdeckt wurde. das komet wurde am 27. november 2011 von terry lovejoy entdeckt."
"the common non-steroidal anti-inflammatory drug ibuprofen has been associated with a reduced risk of some age-related pathologies. however, a general pro-longevity role for ibuprofen and its mechanistic basis remains unclear. here we show that ibuprofen increased the lifespan of saccharomyces cerevisiae, caenorhabditis elegans and drosophila melanogaster, indicative of conserved eukaryotic longevity effects. studies in yeast indicate that",ibuprofen ist ein arzneistoff aus der gruppe der antiinflammatorischen arzneistoffe.
"new research has uncovered the earliest known practical piece of polyphonic music, an example of the principles that laid the foundations of european musical tradition. new research has uncovered the earliest known practical piece of polyphonic music, an example of the principles that laid the foundations of european musical tradition. typically, polyphonic music is seen as having developed from a set of fixed rules and almost mechanical practice. this changes how we understand that development precisely because whoever wrote","giovanni varelli ist ein italienischer komponist und komponist. er gilt als einer der ältesten wissenschaftlichen werke der europäischen musik. giovanni varellis studierte an der universität cambridge, wo er an der university of cambridge promoviert wurde. er gilt als einer der bedeutendsten werke der europäischen musik. er gilt als einer der ältesten werke der europäischen musik. giovanni varellis studierte am st johns college in cambridge, wo er"
"the arctic oscillation ( ao ) or northern annular mode/northern hemisphere annular mode ( nam ) is a weather phenomenon at the arctic and antarctic poles north ( or south ) of 20 degrees latitude. the index varies over time with no particular periodicity, and is characterized by non-seasonal anomalies of one sign in the arctic, balanced by anomalies of opposite sign centered at about 3745n. the ( nao ) is a close","die arktische oszillation ( englisch arctic oscillation, ao ) ist ein meteorologisches phänomen, das in der meteorologie und der meteorologie verwendet wird. die oszillation beschreibt den verlauf der ozeanischen oszillation."
"mammalian hairs are one of the most ubiquitous types of trace evidence collected in the course of forensic investigations. however, hairs that are naturally shed or that lack roots are problematic substrates for dna profiling ; these hair types often contain insufficient nuclear dna to yield short tandem repeat ( str ) profiles. whilst there have been a number of initial investigations evaluating the value of metagenomics analyses for forensic applications ( e.g","die metagenomic analyse of human hairs ( englisch metagenomic assessment of human hairs ) ist ein forschungsgebiet der forensischen forschung, das sich mit der untersuchung von bakterien beschäftigt."
"animal communication theory holds that in order to be evolutionarily stable, signals must be honest on average, but significant dishonesty ( i.e. deception ) by a subset of the population may also evolve. a typical praying mantid mating system involves active mate searching by males, which is guided by airborne sex pheromones in most species for which mate-searching cues have been studied. the femme fatale hypothesis suggests that female mantids may be selected","als intraspezifische deception bezeichnet man in der tierpsychologie die erkenntnis, dass ein männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches männliches"
"in their natural habitat, bacteria are consumed by bacterivorous nematodes ; however, they are not simply passive preys. here we report a defensive mechanism used by certain bacteria to mobilize nematode-trapping fungi to kill nematodes. these bacteria release urea, which triggers a lifestyle switch in the fungus arthrobotrys oligospora from saprophytic to nematodepredatory form ; this predacious form is characterized by formation of specialized cellular","als nematode bezeichnet man in der biologie und biologie einen prozess, bei dem mikroorganismen, die ihre körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen körpereigenen"
"tikal has long been viewed as one of the leading polities of the ancient maya realm, yet how the city was able to maintain its substantial population in the midst of a tropical forest environment has been a topic of unresolved debate among researchers for decades. we present ecological, paleoethnobotanical, hydraulic, remote sensing, edaphic, and isotopic evidence that reveals how the late classic maya at tikal practiced intensive forms of","das tiikal ( auch tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal, tiikal ) ist ein wald im mittelmeerraum. das tiikal befindet sich in der stadt tiikal"
"the pyroclastic aggregate concrete of trajans markets ( 110 ce ), now museo fori imperiali in rome, has absorbed energy from seismic ground shaking and long-term foundation settlement for nearly two millenia while remaining largely intact at the structural scale. the scientific basis of this exceptional service record is explored through computed tomography of fracture surfaces and synchroton x-ray microdiffraction analyses of a reproduction of the standardized hydrated limevolcanic ash mortar that bind","die pozzolane rosse ( auch : pozzolane rosse ) ist ein römisch-katholischer kalkstein, der vor allem in rom, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien, italien"
"sensory receptors in human skin transmit a wealth of tactile and thermal signals from external environments to the brain. despite advances in our understanding of mechano- and thermosensation, replication of these unique sensory characteristics in artificial skin and prosthetics remains challenging. recent efforts to develop smart prosthetics, which exploit rigid and/or semi-flexible pressure, strain and temperature sensors, provide promising routes for sensor-laden bionic systems, but with limited stretchability, detection","die künstliche haut ( engl. artificial skin ) ist eine spezielle methode der künstlichen haut, die die fähigkeit einer künstlichen haut zu bestimmen. die künstliche haut ist eine spezielle methode der künstlichen haut, die künstliche haut, die künstliche haut, die künstliche haut, die künstliche haut, die künstliche haut, die künstliche haut, die künstliche haut, die künstliche haut, die künstliche haut, die"
the coincidence of the late heavy bombardment ( lhb ) period and the emergence of terrestrial life about 4 billion years ago suggest that extraterrestrial impacts could contribute to the synthesis of the building blocks of the first life-giving molecules. we simulated the high-energy synthesis of nucleobases from formamide during the impact of an extraterrestrial body. a high-power laser has been used to induce the dielectric breakdown of the plasma produced by the impact. the results demonstrate that the initial disso,formamid ist eine chemische verbindung aus der gruppe der nukleobasen.
"the plateau pika ( ochotona curzoniae ), also known as the black-lipped pika, is a species of in the family,. it is a small diurnal and non-hibernating mammal weighing about 140g when fully grown. the animals are reddish tan on the top-side with more of a whitish yellow on their under-belly. they prefer to live in elevations of 3,100 to 5,000m, mostly in the, which is where the common name","die schmetterling ( ochotona curzoniae ), auch schmetterling genannt, ist eine pflanzenart aus der gattung der schmetterling ( ochotona ) innerhalb der familie der schmetterlinggewächse ( ochotona )."
"reliable vision in dim light depends on the efficient capture of photons. moreover, visually guided behaviour requires reliable signals from the photoreceptors to generate appropriate motor reactions. here, we show that at behavioural low-light threshold, cockroach photoreceptors respond to moving gratings with single-photon absorption events known as quantum bumps at or below the rate of 0.1 s 1. by performing behavioural experiments and intracellular recordings from","der cockroach-bildschirm ist ein verhaltensbildschirm, der in der beobachtung von tieren beobachtet wird. der cockroach-bildschirm ist ein verhaltensbildschirm, bei dem die beobachtung von tieren, tieren und tieren beobachtet werden können. der cockroach-bildschirm wird auch als periplaneta americana ( linnaeus 1758 ) bezeichnet. der cockroach-bildschirm wird auch als periplaneta americana ( linnaeus 1758 ) bezeichnet"
"cancers arise from multiple acquired mutations, which presumably occur over many years. early stages in cancer development might be present years before cancers become clinically apparent. we analyzed data from whole-exome sequencing of dna in peripheral-blood cells from 12,380 persons, unselected for cancer or hematologic phenotypes. we identified somatic mutations on the basis of unusual allelic fractions. we used data from swedish national patient registers to follow health outcomes for","die klonale hämatoese ( auch : klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese, klonale hämatoese ) ist eine"
"the invention of paper as writing materials has greatly contributed to the development and spread of civilization. however, its large-scale production and usage have also brought significant environment and sustainability problems to modern society. to reduce paper production and consumption, it is highly desirable to develop alternative rewritable media that can be used multiple times. herein we report the fabrication of a rewritable paper based on colour switching of commercial redox dyes using titanium oxide-assisted photocatalytic reactions. the","druckpapier ist ein druckpapier, das in druckmedien verwendet wird. es handelt sich dabei um einen druckpapier, der in druckmedien verwendet wird. druckpapier wird auch als druckpapier bezeichnet. druckpapier wird auch als druckpapier bezeichnet. druckpapier wird auch als druckpapier bezeichnet. druckpapier wird auch als druckpapier bezeichnet. druckpapier wird auch als druckpapier bezeichnet."
"the chernobyl disaster was a that occurred on saturday 26 april 1986, at the no. 4 in the, near the city of in the north of the. it is considered the worst nuclear disaster in history and is one of only two nuclear energy disasters rated at seventhe maximum severityon the, the other being the 2011 in japan. the accident started during a safety test on an, which was commonly used throughout the. the test was a simulation of an electrical power","der chernobyl-unfall, auch bekannt als chernobyl-unfall, war ein kernunfall im jahr 1986, der am 26. april 1986 in der stadt pripyat stattfand."
"cementite ( or iron carbide ) is a of and, more precisely an intermediate transition metal with the formula fe3c. by weight, it is 6.67 % carbon and 93.3 % iron. it has an crystal structure. it is a hard, brittle material, normally classified as a in its pure form, and is a frequently found and important constituent in. while cementite is present in most steels and cast irons, it is produced as a raw material in the iron carbide process",eisencarbid ist ein chemisches element mit dem elementsymbol fe3c und der ordnungszahl 55. es kristallisiert im kubischen kristallsystem mit der chemischen zusammensetzung fe3c.
"the pavement ant ( tetramorium caespitum ) also known as the sugar ant in parts of north americais an native to europe, which also occurs as an introduced pest in north america. its common name comes from the fact that colonies in north america usually make their nests under pavement. this is one of the most commonly seen ants in north america, being well adapted to urban and suburban habitats. it is distinguished by one pair of spines on the back, two nodes on",tetramorium caespitum ( tetramorium caespitum ) ist eine pflanzenart aus der gattung tetramorium.
"for centuries, a major question for jupiter has been : why is the great red spot red? in particular, two major theories have been proposed : that the coloring is due to photolytic processes in the upper cloud layer, or it is due to the upwellimg of red materials processed relatively deep within the troposphere. utilizing indices of refraction for red choromophores generated by the photolysis of ammonia and acetylene in the laboratory, we present results of a spectral analysis","das jupiters great red spot ( grs ) ist ein sternbild des jupiters. es handelt sich um eine reihe von untersuchungen, die in der troposphäre von jupiter entstanden sind."
"sounding rockets represent an excellent platform for testing the influence of space conditions during the passage of earth's atmosphere and re-entry on biological, physical and chemical experiments for astrobiological purposes. we designed a robust functionality biomarker assay to analyze the biological effects of suborbital spaceflights prevailing during ballistic rocket flights. during the texus-49 rocket mission in march 2011, artificial plasmid dna carrying a fluorescent marker ( enhanced green fluorescent protein",die astrobiologie ist ein teilgebiet der astrobiologie. sie beschäftigt sich mit der untersuchung der entstehung von lebens.
"control of mosquito vectors has historically proven to be an effective means of eliminating malaria. human malaria is transmitted only by mosquitoes in the genus anopheles, but not all species within the genus, or even all members of each vector species, are efficient malaria vectors. variation in vectorial capacity for human malaria among anopheles mosquito species is determined by many factors, including behavior, immunity, and life history. this variation in","die vertikale leistungsfähigkeit ( auch : vertikale leistungsfähigkeit ) ist ein begriff aus der genetik, der sich mit der fähigkeit der menschlichen malaria befasst."
"the idea for this project occurred while putting a used scotch glass into the dishwasher. i noted a film on the bottom of a glass and when i inspected closer, i noted these fine, lacey lines filling the bottom. what i found through some experimentation is that these patterns and images that you see can be created with the small amount of single-malt scotch left in a glass after most of it has been consumed. the alcohol dries and","der schottglas ist ein projekt, das von ernie button entwickelt wurde. ernie button entdeckte, dass schottglas in einer maschine benutzt wurde, um einen schottglas in einer maschine zu entfernen. ernie button entdeckte, dass schottglas in einer maschine benutzt wurde, um einen schottglas in einer maschine zu entfernen."
"human crowds often bear a striking resemblance to interacting particle systems, and this has prompted many researchers to describe pedestrian dynamics in terms of interaction forces and potential energies. the correct quantitative form of this interaction, however, has remained an open question. here, we introduce a novel statistical-mechanical approach to directly measure the interaction energy between pedestrians. this analysis, when applied to a large collection of human motion data, reveals a simple","das universal law for the interaction of pedestrians in a crowd, kurz aps, ist eine wissenschaftliche fachzeitschrift, die von der american physical society ( aps ) veröffentlicht wird. es wurde am 1. januar 2018 von der american physical society veröffentlicht."
"the gamburtsev mountain range ( also known as the gamburtsev subglacial mountains ) is a located in, just underneath the lofty, near the. the range was discovered by the in 1958 and is named for. it is approximately 1,200 kilometres ( 750mi ) long, and the mountains are believed to be about 2,700 metres ( 8,900ft ) high, although they are completely covered by over 600 metres ( 2,000ft ) of ice and snow.",das gamburtsev-gebirge ist ein gebirge im nordwesten des atlantischen ozeans. es befindet sich in einer fläche von etwa 120.000 km2. das gebirge befindet sich im nordwesten des landes. das gebirge befindet sich in einer tiefe von etwa 120.000 km2. das gebirge befindet sich im nordwesten des landes. das gebirge befindet sich in einer tiefe von etwa 120.000 km2. das gebirg
"air pollution and greenhouse gases from industry cost europe between 59 and 189 billion in 2012, the report shows. the upper estimate is approximately equivalent to the gdp of finland or half the gdp of poland. over the period 2008 - 2012 the estimated cost was at least 329 billion and possibly up to 1053 billion. the findings come from ``, which evaluates a number of harmful impacts caused by air pollution including premature death, hospital costs,","die luftpollution and greenhouse gases from industry cost europe ( eea ) ist ein forschungsprogramm der europäischen wirtschaftsindustrie, das von hans bruyninckx entwickelt wurde. die eea wurde von hans bruyninckx gegründet."
"many captive animals are fed diets that are drastically different in mechanical properties than their wild diet. most captive pantherines are fed a nutritionally supplemented diet consisting almost entirely of ground meat. while many zoos supplement this diet with bones, the fact remains that large captive felids are fed diets that require substantially less masticatory effort than those of their wild counterparts. the osteological effects of this dietary difference have not been fully evaluated. to this end, we compare","der begriff kaptiver tier bezeichnet in der anatomie die fähigkeit, tiere zu halten, ihre körpereigenen körperteile zu halten. der begriff stammt aus dem englischen wort captive tier, der auch als „ tier “ bezeichnet wird. der begriff stammt aus dem englischen wort captive tier, der auch als „ tier “ bezeichnet wird. der begriff stammt aus dem englischen wort captive tier."
"mount churchill is a volcano in the and the of eastern. churchill and its higher neighbor about 2mi ( 3km ) to the southwest are both large ice-covered, with churchill being the fourth highest volcano in the and the seventh highest in. mount churchill is most noteworthy as the source of the, deposited during two of the largest volcanic eruptions in north america during the past two millennia. this twin-lobed deposit covers more than 130,000 square miles ( 3",der mount churchill ist ein vulkan im süden des us-bundesstaates washington. er liegt im nördlichen osten des us-bundesstaates washington.
"from project gutenberg, the first producer of free ebooks. project gutenberg is a library of over 60,000 free ebooks. choose among free epub and kindle ebooks, download them or read them online. you will find the world's great literature here, with focus on older works for which u.s. copyright has expired. thousands of volunteers digitized and diligently proofread the ebooks, for enjoyment and education. no fee or registration! everything from project gutenberg is gratis","das projekt gutenberg ist eine freie sammlung von kostenlosen büchern, die von der us-amerikanischen bibliothek des us-amerikanischen unternehmens u.s. copyright law ( u.s. copyright law ) betrieben wird. es handelt sich um eine sammlung von kostenlosen büchern, die von der us-amerikanischen bibliothek des us-amerikanischen unternehmens u.s. copyright law ( u.s. copyright law ) betrieben wird."
"among vertebrates, comparable spatial learning abilities have been found in birds, mammals, turtles and fishes, but virtually nothing is known about such abilities in amphibians. overall, amphibians are the most sedentary vertebrates, but poison frogs ( dendrobatidae ) routinely shuttle tadpoles from terrestrial territories to dispersed aquatic deposition sites. we hypothesize that dendrobatid frogs rely on learning for","der begriff räumliche lernen bezeichnet die fähigkeit, den verhalten von vögeln in einem bestimmten gebiet zu lernen."
"since the discovery of the mechanism of adhesion in geckos, many synthetic dry adhesives have been developed with desirable gecko-like properties such as reusability, directionality, self-cleaning ability, rough surface adhesion and high adhesive stress. however, fully exploiting these adhesives in practical applications at different length scales requires efficient scaling ( i.e. with little loss in adhesion as area grows ). just as natural gecko adhesives have","die gecko-einflüsse ( auch gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse, gecko-einflüsse"
"the variation of microbial communities associated with the human body can be the cause of many factors, including the human genetic makeup, diet, age, surroundings, and sexual behavior. in this study, we investigated the effects of intimate kissing on the oral microbiota of 21 couples by self-administered questionnaires about their past kissing behavior and by the evaluation of tongue and salivary microbiota samples in a controlled kissing experiment. in addition, we quantified the number of bacteria","die sexuelle schwangerschaft ( auch : sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwangerschaft, sexuelle schwanger"
"in a study of degree of lower body symmetry in 73 elite jamaican track and field athletes we show that both their knees and ankles ( but not their feet ) areon averagesignificantly more symmetrical than those of 116 similarly aged controls from the rural jamaican countryside. within the elite athletes, events ranged from the 100 to the 800 m, and knee and ankle asymmetry was lower for those running the 100 m dashes than those running the longer","oberkörpersymmetrie ( auch oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie, oberkörpersymmetrie,"
"23 december 2016 an experimental ebola vaccine was highly protective against the deadly virus in a major trial, according to results published today in the lancet. the vaccine is the first to prevent infection from one of the most lethal known pathogens, and the findings add weight to early trial results published last year. the vaccine, called rvsv-zebov, was studied in a trial involving 11 841 people in guinea during 2015. june 2016 -- who declares the end","die ebola-epidemie, auch ebola-epidemie genannt, ist eine infektionskrankheit in guinea, liberia und sierra leone."
"the role of chief scientific adviser to the president of the european commission has been scrapped. anne glover was the first holder of the post which was basedwithin the bureau of european policy advisers, a body which will cease to exist. prof paul hardaker, chief executive, institute of physics, said : it is deeply disappointing to hear about the abolition of the post of chief scientific adviser to the european commission. its a major step backwards and a poor","die kommission der europäischen kommission ( kurz csa ) ist eine europäische kommission, die sich mit wissenschaftlichen informationen beschäftigt. sie ist die erste kommission der europäischen kommission."
"( commentary ) they may be symbols of the old west, as familiar as cactus and rattlesnakes as images of western wastelands, but tumbleweeds are targeted for extinction by the u. s. department of agriculture. so much for symbolism. the usda has developed a biological weed control weapon to control russian thistle. thats the less dramatic, but more accurate name for the tough, reedy, and often prickly weed that",die trockenwüchse ( russisch стебла ) ist eine pflanzenart aus der gattung der trockenwüchse ( trockenwüchse ) innerhalb der familie der schmetterlingswüchse ( schmetterlingswüchse ). sie gehört zur familie der trockenwüchse ( schmetterlingswüchse ).
"the ability of blind humans to navigate complex environments through echolocation has received rapidly increasing scientific interest. however, technical limitations have precluded a formal quantification of the interplay between echolocation and self-motion. here, we use a novel virtual echo-acoustic space technique to formally quantify the influence of self-motion on echo-acoustic orientation. we show that both the vestibular and proprioceptive components of self-motion contribute significantly to successful echo-acoustic orientation in humans :","die echolokierung ist ein begriff aus der psychologie, der sich mit einer akustischen bewegung befasst."
"the arctic oscillation ( ao ) or northern annular mode/northern hemisphere annular mode ( nam ) is a weather phenomenon at the arctic and antarctic poles north ( or south ) of 20 degrees latitude. the index varies over time with no particular periodicity, and is characterized by non-seasonal anomalies of one sign in the arctic, balanced by anomalies of opposite sign centered at about 3745n. the ( nao ) is a close","die arktische oszillation ( englisch arctic oscillation, ao ) ist ein meteorologisches phänomen, das in der meteorologie und der meteorologie verwendet wird. die oszillation beschreibt den verlauf der ozeanischen oszillation."
"david steinvurzel/inmagine twisting light could create a new lane of traffic on the information superhighway. twisty beams of light could boost the traffic-carrying capacity of the internet, effectively adding new levels to the information superhighway, suggests research published today in science. now, a team of researchers from boston university in massachusetts and the university of southern california in los angeles has found a way to keep the different light beam shapes separated for a","twisting light ( englisch twisting light ) war ein forschungsprojekt der boston university in massachusetts, das von der boston university in massachusetts entwickelt wurde."
